_id,Title,Abstract,Type,Access,Date,Year,Month,MonthName,Day,DOI,Publisher,Authors,Locations[0],Locations[1],Locations[2],Locations[3],Locations[4],Locations[5],Locations[6],Locations[7],Locations[8],Locations[9],Locations[10],Locations[11],Universities,Countries
657ba0014516f0107ace6c21,"Blockchain-Based Digital Twins: Research Trends, Issues, and Future Challenges","Industrial processes rely on sensory data for decision-making processes, risk assessment, and performance evaluation. Extracting actionable insights from the collected data calls for an infrastructure that can ensure the dissemination of trustworthy data. For the physical data to be trustworthy, it needs to be cross validated through multiple sensor sources with overlapping fields of view. Cross-validated data can then be stored on the blockchain, to maintain its integrity and trustworthiness. Once trustworthy data is recorded on the blockchain, product lifecycle events can be fed into data-driven systems for process monitoring, diagnostics, and optimized control. In this regard, digital twins (DTs) can be leveraged to draw intelligent conclusions from data by identifying the faults and recommending precautionary measures ahead of critical events. Empowering DTs with blockchain in industrial use cases targets key challenges of disparate data repositories, untrustworthy data dissemination, and the need for predictive maintenance. In this survey, while highlighting the key benefits of using blockchain-based DTs, we present a comprehensive review of the state-of-the-art research results for blockchain-based DTs. Based on the current research trends, we discuss a trustworthy blockchain-based DTs framework. We also highlight the role of artificial intelligence in blockchain-based DTs. Furthermore, we discuss the current and future research and deployment challenges of blockchain-supported DTs that require further investigation.",SURVEY,,09 September 2022,2022,9,September,9,https://doi.org/10.1145/3517189,ACM Computing Surveys,Raja Jurdak;Rasheed Hussain;Raimundas Matulevičius;Sabah Suhail;Khaled Salah;Alma Oracevic;Choong Seon Hong,"University of Tartu, Tartu, Estonia","University of Bristol, Bristol, UK","Queensland University of Technology, Australia","University of Bristol, Bristol, UK","Khalifa University, Abu Dhabi, UAE","Kyung Hee University, Yongin-si, Gyeonggi-do, South Korea","University of Tartu, Tartu, Estonia",,,,,, Bristol;Queensland University of Technology;University of Bristol;Khalifa University; Tartu; Australia;University of Tartu;Kyung Hee University; Yongin-si; Abu Dhabi, South Korea; UK; Australia; UAE; Estonia
657ba0014516f0107ace6c22,Concurrent Practical Byzantine Fault Tolerance for Integration of Blockchain and Supply Chain,"Currently, the integration of the supply chain and blockchain is promising, as blockchain successfully eliminates the bullwhip effect in the supply chain. Generally, concurrent Practical Byzantine Fault Tolerance (PBFT) consensus method, named C-PBFT, is powerful to deal with the consensus inefficiencies, caused by the fast node expansion in the supply chain. However, due to the tremendous complicated transactions in the supply chain, it remains challenging to select the credible primary peers in the concurrent clusters. To address this challenge, the peers in the supply chain are classified into several clusters by analyzing the historic transactions in the ledger. Then, the primary peer for each cluster is identified by reputation assessment. Finally, the performance of C-PBFT is evaluated by conducting experiments in Fabric.",RESEARCH-ARTICLE,,08 January 2021,2021,1,January,8,https://doi.org/10.1145/3395331,ACM Transactions on Internet Technology,Xiaolong Xu;Shuo Wang;Dawei Zhu;Xiaoxian Yang;Lianyong Qi;Wanchun Dou,"School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing, China","School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing, China","School of Computer and Information Engineering, Shanghai Polytechnic University, Shanghai, China","School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing, China","School of Information Science and Engineering, Qufu Normal University, Rizhao, China","State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",,,,,,, Qufu Normal University;School of Information Science and Engineering; Shanghai Polytechnic University;School of Computer and Information Engineering; Nanjing University of Information Science and Technology;State Key Laboratory for Novel Software Technology;School of Computer and Software; Nanjing University, China
657ba0014516f0107ace6c23,Blockchain Vulnerabilities in Practice,"Blockchains are not invulnerable. There are known vulnerabilities in various blockchain ecosystem components. This field note describes some vulnerabilities observed in smart contracts and node software, their exploitation, and how to avoid them, with a focus on the Ethereum ecosystem.",RESEARCH-ARTICLE,OPEN ACCESS,26 March 2021,2021,3,March,26,https://doi.org/10.1145/3407230,Digital Threats: Research and Practice,Nils Amiet,"Kudelski Security, Switzerland",,,,,,,,,,,,Kudelski Security; Switzerland, Switzerland
657ba0014516f0107ace6c24,Reinshard: An Optimally Sharded Dual-Blockchain for Concurrency Resolution,"Decentralized control, low-complexity, flexible and efficient communications are the requirements of an architecture that aims to scale blockchains beyond the current state. Such properties are attainable by reducing ledger size and providing parallel operations in the blockchain. Sharding is one of the approaches that lower the burden of the nodes and enhance performance. However, the current solutions lack the features for resolving concurrency during cross-shard communications. With multiple participants belonging to different shards, handling concurrent operations is essential for optimal sharding. This issue becomes prominent due to the lack of architectural support and requires additional consensus for cross-shard communications. Relying on the advantages of hybrid Proof-of-Work/Proof-of-Stake (PoW/PoS), like Ethereum, hybrid consensus and 2-hop blockchain, we propose Reinshard, a new blockchain that inherits the properties of hybrid consensus for optimal sharding. Reinshard uses PoW and PoS chain-pairs with PoS sub-chains for all the valid chain-pairs where the hybrid consensus is attained through Verifiable Delay Function (VDF). Our architecture provides a secure method of arranging nodes in shards and resolves concurrency conflicts using the delay factor of VDF. The applicability of Reinshard is demonstrated through security and experimental evaluations. A practical concurrency problem is considered to show the efficacy of Reinshard in providing optimal sharding.",RESEARCH-ARTICLE,FREE ACCESS,09 September 2022,2022,9,September,9,https://doi.org/10.1145/3547300,Distributed Ledger Technologies: Research and Practice,Vishal Sharma;Teik Guan Tan;Zengpeng Li;Paweł Szałachowski;Jianying Zhou,"Queen’s University Belfast, Belfast, NI, United Kingdom","Shandong University, Qingdao, Shandong Province, China","Singapore University of Technology and Design, Singapore","Singapore University of Technology and Design, Singapore","Singapore University of Technology and Design, Singapore",,,,,,,,Singapore University of Technology and Design;Queen’s University Belfast; Belfast;Shandong University; Qingdao; Singapore, China; Singapore; United Kingdom
657ba0014516f0107ace6c25,Enabling Short-Term Energy Flexibility Markets Through Blockchain,"Climate change has put significant pressure on energy markets. Political decisions such as the plan of the German government to shut down coal power plants by 2038 are shifting electricity production towards renewable and distributed energy resources. The share of these resources will continue to grow significantly in the coming years. This trend changes the ways how energy markets work which mandates fundamental changes in the underlying IT infrastructure. In this paper, we propose a blockchain-based solution which enables an economically viable and grid-serving integration of distributed energy resources into the existing energy system. Our blockchain-based approach targets intraday and day-ahead operating reserve markets, on which energy grid operators and operators of distributed energy resources can trade flexibilities within the schedulable energy production and consumption of their resources. By utilizing these flexibilities as an operating reserve, renewable and climate-friendly technologies can contribute to maintaining the grid stability and security of supply while simultaneously creating economically interesting business models for their operators. We propose to define blockchain-based short-term energy markets by utilizing the concept of general-purpose smart contracts and cryptocurrencies. This enables direct and decentralized trading of energy flexibilities without any intermediary or central instance. We demonstrate the feasibility of our approach through an implementation of a prototype of the proposed markets based on the Ethereum blockchain and provide a detailed evaluation of its efficiency and scalability.",RESEARCH-ARTICLE,OPEN ACCESS,22 December 2022,2022,12,December,22,https://doi.org/10.1145/3542949,ACM Transactions on Internet Technology,Philipp Lämmel;Manfred Hauswirth;Michell Boerger;Nikolay Tcholtchev,"Fraunhofer Institute for Open Communication Systems, Berlin, Germany","Fraunhofer Institute for Open Communication Systems, Berlin, Germany","Fraunhofer Institute for Open Communication Systems, Berlin, Germany","Technical University of Berlin, Berlin, Germany",,,,,,,,,Fraunhofer Institute for Open Communication Systems; Berlin;Technical University of Berlin, Germany
657ba0014516f0107ace6c26,An Architecture Using Payment Channel Networks for Blockchain-based Wi-Fi Sharing: An Architecture for Blockchain-based Wi-Fi Sharing,"Enabling Internet access while taking load of mobile networks, the concept of Wi-Fi sharing holds many potentials. While trust-based concepts require a trusted intermediary and cannot prevent malicious behavior for example conducted through fake profiles, security-based approaches lack adequate accounting mechanisms and coverage. Against this backdrop, we develop a Wi-Fi sharing architecture based on blockchain technology and payment channel networks. Our contribution is twofold: First, we present a comprehensive collection of design principles for workable Wi-Fi sharing networks. Second, we propose and evaluate a reference architecture that augments current approaches with adequate accounting mechanisms and facilitates performance, scalability, security, and participant satisfaction.",RESEARCH-ARTICLE,FREE ACCESS,19 April 2022,2022,4,April,19,https://doi.org/10.1145/3529097,ACM Transactions on Management Information Systems,Marcus Fischer;Axel Winkelmann;Florian Imgrund;Christian Janiesch;Adrian Hofmann,"TU Dortmund University, Dortmund, Germany","InnoBrain GmbH, Würzburg, Germany","InnoBrain GmbH, Würzburg, Germany","University of Würzburg, Würzburg, Germany","University of Würzburg, Würzburg, Germany",,,,,,,, Würzburg;TU Dortmund University;University of Würzburg; Dortmund;InnoBrain GmbH, Germany
657ba0014516f0107ace6c27,"Engineering Blockchain-based Software Systems: Foundations, Survey, and Future Directions","Many scientific and practical areas have shown increasing interest in reaping the benefits of blockchain technology to empower software systems. However, the unique characteristics and requirements associated with Blockchain-based Software (BBS) systems raise new challenges across the development lifecycle that entail an extensive improvement of conventional software engineering. This article presents a systematic literature review of the state-of-the-art in BBS engineering research from the perspective of the software engineering discipline. We characterize BBS engineering based on the key aspects of theoretical foundations, processes, models, and roles. Based on these aspects, we present a rich repertoire of development tasks, design principles, models, roles, challenges, and resolution techniques. The focus and depth of this survey not only give software engineering practitioners and researchers a consolidated body of knowledge about current BBS development but also underpin a starting point for further research in this field.",SURVEY,,07 December 2022,2022,12,December,7,https://doi.org/10.1145/3530813,ACM Computing Surveys,Uwe Aickelin;Peng Wang;Anuradha Gunawardana;Mahdi Fahmideh;Jun Shen;Aditya Ghose;Jun Yan;John Grundy;Davoud Mougouei;Aakash Ahmad,"University of Southern Queensland, Australia","Monash University, Australia","University of Hail, Saudi Arabia","University of Wollongong, Australia","University of Wollongong, Australia","University of Southern Queensland, Australia","University of Wollongong, Australia","University of Wollongong, Australia","University of Wollongong, Australia","University of Melbourne, Australia",,,University of Southern Queensland;University of Hail;University of Melbourne;Monash University; Saudi Arabia; Australia;University of Wollongong, Saudi Arabia; Australia
657ba0014516f0107ace6c28,A Study on Blockchain Architecture Design Decisions and Their Security Attacks and Threats,"Blockchain is a disruptive technology intended to implement secure decentralised distributed systems, in which transactional data can be shared, stored, and verified by participants of the system without needing a central authentication/verification authority. Blockchain-based systems have several architectural components and variants, which architects can leverage to build secure software systems. However, there is a lack of studies to assist architects in making architecture design and configuration decisions for blockchain-based systems. This knowledge gap may increase the chance of making unsuitable design decisions and producing configurations prone to potential security risks. To address this limitation, we report our comprehensive systematic literature review to derive a taxonomy of commonly used architecture design decisions in blockchain-based systems. We map each of these decisions to potential security attacks and their posed threats. MITRE’s attack tactic categories and Microsoft STRIDE threat modeling are used to systematically classify threats and their associated attacks to identify potential attacks and threats in blockchain-based systems. Our mapping approach aims to guide architects to make justifiable design decisions that will result in more secure implementations.",RESEARCH-ARTICLE,,01 April 2022,2022,4,April,1,https://doi.org/10.1145/3502740,ACM Transactions on Software Engineering and Methodology,Sabreen Ahmadjee;Rami Bahsoon;Rick Kazman;Carlos Mera-Gómez,"University of Birmingham, UK, Umm Al-Qura University, Makkah, Saudi Arabia","ESPOL Polytechnic University, Escuela Superior Politécnica del Litoral, ESPOL, Guayaquil, Ecuador","University of Birmingham, Edgbaston, Birmingham, UK","University of Hawaii, Honolulu, Hawaii, USA",,,,,,,,,ESPOL Polytechnic University; Edgbaston;University of Hawaii; Escuela Superior Politécnica del Litoral; UK;University of Birmingham; Honolulu, Saudi Arabia; USA; Ecuador; UK
657ba0014516f0107ace6c29,Blockchain-empowered Data-driven Networks: A Survey and Outlook,"The paths leading to future networks are pointing towards a data-driven paradigm to better cater to the explosive growth of mobile services as well as the increasing heterogeneity of mobile devices, many of which generate and consume large volumes and variety of data. These paths are also hampered by significant challenges in terms of security, privacy, services provisioning, and network management. Blockchain, which is a technology for building distributed ledgers that provide an immutable log of transactions recorded in a distributed network, has become prominent recently as the underlying technology of cryptocurrencies and is revolutionizing data storage and processing in computer network systems. For future data-driven networks (DDNs), blockchain is considered as a promising solution to enable the secure storage, sharing, and analytics of data, privacy protection for users, robust, trustworthy network control, and decentralized routing and resource managements. However, many important challenges and open issues remain to be addressed before blockchain can be deployed widely to enable future DDNs. In this article, we present a survey on the existing research works on the application of blockchain technologies in computer networks and identify challenges and potential solutions in the applications of blockchains in future DDNs. We identify application scenarios in which future blockchain-empowered DDNs could improve the efficiency and security, and generally the effectiveness of network services.",RESEARCH-ARTICLE,OPEN ACCESS,17 April 2021,2021,4,April,17,https://doi.org/10.1145/3446373,ACM Computing Surveys,Xi Li;Hong Ji;Victor C. M. Leung;Heli Zhang;Zehua Wang;Yiming Liu,"Beijing University of Posts and Telecommunications, Beijing, China","The University of British Columbia, Vancouver, BC, Canada","Shenzhen University, China and The University of British Columbia, Vancouver, BC, Canada","Beijing University of Posts and Telecommunications, Beijing, China","Beijing University of Posts and Telecommunications, Beijing, China","Beijing University of Posts and Telecommunications, Beijing, China",,,,,,, Vancouver;The University of British Columbia;Shenzhen University; Beijing; China and The University of British Columbia;Beijing University of Posts and Telecommunications, Canada; China
657ba0014516f0107ace6c2a,IoT-Fog-Blockchain Framework: Opportunities and Challenges,"Exploring the unique blockchain-internet of things (IoT) framework may be an attractive structure for enhancing communications efficiency in the 5G networks. The wireless communication would have been the largest research area that allows users to communicate with each other. Nowadays, high-speed, smart, efficient with many technologies, such as low power consumption, and so on, appear to be available to communicate with each other in today's globe. Throughout this framework, the expansion of fog features is enabled for physical objects within IoT. Several of the challenging issues in the field of wireless communications would be to build a new blockchain-based virtualization system across the IoT architecture. The main purpose of this framework is to connect blockchain technology to the IoT and fogging or maintains the IoT cryptography secured when transactions occurred. This strengthens blockchain and fog to build an effective IoT communication system. The recommended method is an important estimation of the extensive work.",ARTICLE,,01 July 2020,2020,7,July,1,https://doi.org/10.4018/IJFC.2020070101,International Journal of Fog Computing,Tanweer Alam,"Islamic University of Madinah, Saudi Arabia",,,,,,,,,,,, Saudi Arabia;Islamic University of Madinah, Saudi Arabia
657ba0014516f0107ace6c2b,Improving Vaccine Safety Using Blockchain,"In recent years, vaccine incidents occurred around the world, which endangers people’s lives. In the technical respect, these incidents are partially due to the fact that existing vaccine management systems are distributively managed by different entities in the vaccine supply chain. This architecture makes it relatively easy to modify or even delete the vaccine circulation data maliciously, which makes tracing problematic vaccine hard and identifying the responsibility for a vaccine accident hard. To solve these issues, this article presents a blockchain-based solution to protect the whole process of vaccine circulation. We first propose a model to supervise the vaccine circulation process by incorporating existing regulatory practices. Then, we propose a blockchain-based tracing system to implement this model. The proposed system takes the blockchain as a global, unique, and verifiable database to store all the circulation data. Through data insertions and queries on the global and unique database, the proposed system achieves the protection of vaccine circulation. We also implement a proof-of-concept prototype of the proposed system. Experimental results confirm that the proposed system is beneficial.",RESEARCH-ARTICLE,,02 June 2021,2021,6,June,2,https://doi.org/10.1145/3388446,ACM Transactions on Internet Technology,Hua Dai;Zhe Xiao;Fei Chen;Laizhong Cui;Yi Pan;Jing Qin;Jiahao Wang,"Shenzhen University, Shenzhen, China","Shenzhen University, Shenzhen, China","Shenzhen University, Shenzhen, China","Shenzhen University, Shenzhen, China","Georgia State University, Atlanta, GA, USA","Nanjing University of Posts and Telecommunications, Nanjing, China","The Hong Kong Polytechnic University, Nanjing, China",,,,,, Nanjing;Georgia State University; Atlanta;Shenzhen University; Shenzhen;Nanjing University of Posts and Telecommunications;The Hong Kong Polytechnic University, China; USA
657ba0014516f0107ace6c2c,Why Blockchain: A Socio-technical Perspective on the Motives of Business Consortia Members to Engage with Blockchain Technology,"Despite the large number of resources that blockchain has, and continues to mobilize, it is not yet fully understood what makes the technology unique and why people engage with it. Hence, “Why Blockchain?” is a question that many scientists and managers still ask themselves or have to answer when facing the technology's critics. While the question is undoubtedly justified, it cannot always be answered from a purely technical perspective. Thus, in this study, we apply a socio-technical IS artifact perspective and analyze the reasons managers involved in blockchain consortia have for using blockchain technology. Based on a multiple-case study of 19 blockchain consortia, including interviews with 53 stakeholders, we explicate 19 different motives that justify engagement with the technology in practice. Further, we identify the systemic character of tokenization and the importance of the socio-technical interplay of aspects like power decentralization that justify the necessity of blockchain",RESEARCH-ARTICLE,FREE ACCESS,09 December 2022,2022,12,December,9,https://doi.org/10.1145/3573893,Distributed Ledger Technologies: Research and Practice,Ingrid Bauer;Janine Hacker;Rafael Ziolkowski;Gerhard Schwabe,"Information Management Research Group, Department of Informatics, University of Zurich","Information Management Research Group, Department of Informatics, University of Zurich","Institute of Information Systems, University of Liechtenstein","Information Management Research Group, Department of Informatics, University of Zurich",,,,,,,,, University of Liechtenstein;Institute of Information Systems; Department of Informatics;Information Management Research Group, University of Liechtenstein; University of Zurich
